Fund_ID,Transaction_Date,Reporting_Quarter,Transaction_Type,investment_paid_in_usd,management_fees_usd,return_of_cost_distribution_usd,profit_distribution_usd,net_asset_value_usd,MOIC
17,2034-04-01,2,Fee/NAV Update,0.0,-131250.0,0.0,0.0,13012820.51,1.74
17,2034-07-01,3,Fee/NAV Update,0.0,-131250.0,0.0,0.0,13192307.69,1.75
17,2034-10-01,4,Distribution,0.0,-131250.0,875000.0,525000.0,13371794.87,1.76
17,2035-01-01,1,Fee/NAV Update,0.0,-131250.0,0.0,0.0,13551282.05,1.77
17,2035-04-01,2,Fee/NAV Update,0.0,-131250.0,0.0,0.0,13730769.23,1.78
17,2035-07-01,3,Fee/NAV Update,0.0,-131250.0,0.0,0.0,13910256.41,1.79
17,2035-10-01,4,Fee/NAV Update,0.0,-131250.0,0.0,0.0,14089743.59,1.81
17,2036-01-01,1,Distribution,0.0,-131250.0,875000.0,525000.0,14269230.77,1.82
17,2036-04-01,2,Fee/NAV Update,0.0,-131250.0,0.0,0.0,14448717.95,1.83
17,2036-07-01,3,Fee/NAV Update,0.0,-131250.0,0.0,0.0,14628205.13,1.84
17,2036-10-01,4,Fee/NAV Update,0.0,-131250.0,0.0,0.0,14807692.31,1.85
17,2037-01-01,1,Fee/NAV Update,0.0,-131250.0,0.0,0.0,14987179.49,1.86
17,2037-04-01,2,Distribution,0.0,-131250.0,875000.0,525000.0,15166666.67,1.87
17,2037-07-01,3,Fee/NAV Update,0.0,-131250.0,0.0,0.0,15346153.85,1.88
17,2037-10-01,4,Fee/NAV Update,0.0,-131250.0,0.0,0.0,15525641.03,1.89
17,2038-01-01,1,Fee/NAV Update,0.0,-131250.0,0.0,0.0,15705128.21,1.9
17,2038-04-01,2,Fee/NAV Update,0.0,-131250.0,0.0,0.0,15884615.38,1.91
17,2038-07-01,3,Distribution,0.0,-131250.0,875000.0,525000.0,16064102.56,1.92
17,2038-10-01,4,Fee/NAV Update,0.0,-131250.0,0.0,0.0,16243589.74,1.93
17,2039-01-01,1,Fee/NAV Update,0.0,-131250.0,0.0,0.0,16423076.92,1.94
17,2039-04-01,2,Fee/NAV Update,0.0,-131250.0,0.0,0.0,16602564.1,1.95
17,2039-07-01,3,Fee/NAV Update,0.0,-131250.0,0.0,0.0,16782051.28,1.96
17,2039-10-01,4,Distribution,0.0,-131250.0,875000.0,525000.0,16961538.46,1.97
17,2040-01-01,1,Fee/NAV Update,0.0,-131250.0,0.0,0.0,17141025.64,1.98
17,2040-04-01,2,Fee/NAV Update,0.0,-131250.0,0.0,0.0,17320512.82,1.99
17,2040-07-01,3,Fee/NAV Update,0.0,-131250.0,0.0,0.0,17500000.0,2.0
18,2026-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,3444102.56,1.37
18,2026-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,3544358.97,1.39
18,2026-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,3644615.38,1.4
18,2026-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,3744871.79,1.41
18,2027-01-01,1,Distribution,0.0,-46000.0,460000.0,276000.0,3845128.21,1.42
18,2027-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,3945384.62,1.43
18,2027-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4045641.03,1.44
18,2027-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4145897.44,1.45
18,2028-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4246153.85,1.46
18,2028-04-01,2,Distribution,0.0,-46000.0,460000.0,276000.0,4346410.26,1.47
18,2028-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4446666.67,1.48
18,2028-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4546923.08,1.49
18,2029-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4647179.49,1.51
18,2029-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4747435.9,1.52
18,2029-07-01,3,Distribution,0.0,-46000.0,460000.0,276000.0,4847692.31,1.53
18,2029-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,4947948.72,1.54
18,2030-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5048205.13,1.55
18,2030-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5148461.54,1.56
18,2030-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5248717.95,1.57
18,2030-10-01,4,Distribution,0.0,-46000.0,460000.0,276000.0,5348974.36,1.58
18,2031-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5449230.77,1.59
18,2031-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5549487.18,1.6
18,2031-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5649743.59,1.61
18,2031-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5750000.0,1.62
18,2032-01-01,1,Distribution,0.0,-46000.0,460000.0,276000.0,5850256.41,1.64
18,2032-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,5950512.82,1.65
18,2032-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6050769.23,1.66
18,2032-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6151025.64,1.67
18,2033-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6251282.05,1.68
18,2033-04-01,2,Distribution,0.0,-46000.0,460000.0,276000.0,6351538.46,1.69
18,2033-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6451794.87,1.7
18,2033-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6552051.28,1.71
18,2034-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6652307.69,1.72
18,2034-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6752564.1,1.73
18,2034-07-01,3,Distribution,0.0,-46000.0,460000.0,276000.0,6852820.51,1.74
18,2034-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,6953076.92,1.76
18,2035-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7053333.33,1.77
18,2035-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7153589.74,1.78
18,2035-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7253846.15,1.79
18,2035-10-01,4,Distribution,0.0,-46000.0,460000.0,276000.0,7354102.56,1.8
18,2036-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7454358.97,1.81
18,2036-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7554615.38,1.82
18,2036-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7654871.79,1.83
18,2036-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7755128.21,1.84
18,2037-01-01,1,Distribution,0.0,-46000.0,460000.0,276000.0,7855384.62,1.85
18,2037-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,7955641.03,1.86
18,2037-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8055897.44,1.88
18,2037-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8156153.85,1.89
18,2038-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8256410.26,1.9
18,2038-04-01,2,Distribution,0.0,-46000.0,460000.0,276000.0,8356666.67,1.91
18,2038-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8456923.08,1.92
18,2038-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8557179.49,1.93
18,2039-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8657435.9,1.94
18,2039-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8757692.31,1.95
18,2039-07-01,3,Distribution,0.0,-46000.0,460000.0,276000.0,8857948.72,1.96
18,2039-10-01,4,Fee/NAV Update,0.0,-46000.0,0.0,0.0,8958205.13,1.97
18,2040-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,9058461.54,1.98
18,2040-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,9158717.95,2.0
18,2040-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,9258974.36,2.01
18,2040-10-01,4,Distribution,0.0,-46000.0,460000.0,276000.0,9359230.77,2.02
18,2041-01-01,1,Fee/NAV Update,0.0,-46000.0,0.0,0.0,9459487.18,2.03
18,2041-04-01,2,Fee/NAV Update,0.0,-46000.0,0.0,0.0,9559743.59,2.04
18,2041-07-01,3,Fee/NAV Update,0.0,-46000.0,0.0,0.0,9660000.0,2.05
19,2026-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1056538.46,1.32
19,2026-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1088750.0,1.33
19,2026-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1120961.54,1.33
19,2026-10-01,4,Distribution,0.0,-20937.5,167500.0,100500.0,1153173.08,1.34
19,2027-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1185384.62,1.35
19,2027-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1217596.15,1.36
19,2027-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1249807.69,1.37
19,2027-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1282019.23,1.38
19,2028-01-01,1,Distribution,0.0,-20937.5,167500.0,100500.0,1314230.77,1.39
19,2028-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1346442.31,1.4
19,2028-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1378653.85,1.41
19,2028-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1410865.38,1.42
19,2029-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1443076.92,1.43
19,2029-04-01,2,Distribution,0.0,-20937.5,167500.0,100500.0,1475288.46,1.44
19,2029-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1507500.0,1.45
19,2029-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1539711.54,1.46
19,2030-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1571923.08,1.47
19,2030-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1604134.62,1.48
19,2030-07-01,3,Distribution,0.0,-20937.5,167500.0,100500.0,1636346.15,1.49
19,2030-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1668557.69,1.5
19,2031-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1700769.23,1.51
19,2031-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1732980.77,1.52
19,2031-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1765192.31,1.53
19,2031-10-01,4,Distribution,0.0,-20937.5,167500.0,100500.0,1797403.85,1.54
19,2032-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1829615.38,1.55
19,2032-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1861826.92,1.56
19,2032-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1894038.46,1.57
19,2032-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1926250.0,1.57
19,2033-01-01,1,Distribution,0.0,-20937.5,167500.0,100500.0,1958461.54,1.58
19,2033-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,1990673.08,1.59
19,2033-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2022884.62,1.6
19,2033-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2055096.15,1.61
19,2034-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2087307.69,1.62
19,2034-04-01,2,Distribution,0.0,-20937.5,167500.0,100500.0,2119519.23,1.63
19,2034-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2151730.77,1.64
19,2034-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2183942.31,1.65
19,2035-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2216153.85,1.66
19,2035-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2248365.38,1.67
19,2035-07-01,3,Distribution,0.0,-20937.5,167500.0,100500.0,2280576.92,1.68
19,2035-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2312788.46,1.69
19,2036-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2345000.0,1.7
19,2036-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2377211.54,1.71
19,2036-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2409423.08,1.72
19,2036-10-01,4,Distribution,0.0,-20937.5,167500.0,100500.0,2441634.62,1.73
19,2037-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2473846.15,1.74
19,2037-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2506057.69,1.75
19,2037-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2538269.23,1.76
19,2037-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2570480.77,1.77
19,2038-01-01,1,Distribution,0.0,-20937.5,167500.0,100500.0,2602692.31,1.78
19,2038-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2634903.85,1.79
19,2038-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2667115.38,1.8
19,2038-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2699326.92,1.81
19,2039-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2731538.46,1.82
19,2039-04-01,2,Distribution,0.0,-20937.5,167500.0,100500.0,2763750.0,1.83
19,2039-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2795961.54,1.83
19,2039-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2828173.08,1.84
19,2040-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2860384.62,1.85
19,2040-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2892596.15,1.86
19,2040-07-01,3,Distribution,0.0,-20937.5,167500.0,100500.0,2924807.69,1.87
19,2040-10-01,4,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2957019.23,1.88
19,2041-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,2989230.77,1.89
19,2041-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,3021442.31,1.9
19,2041-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,3053653.85,1.91
19,2041-10-01,4,Distribution,0.0,-20937.5,167500.0,100500.0,3085865.38,1.92
19,2042-01-01,1,Fee/NAV Update,0.0,-20937.5,0.0,0.0,3118076.92,1.93
19,2042-04-01,2,Fee/NAV Update,0.0,-20937.5,0.0,0.0,3150288.46,1.94
19,2042-07-01,3,Fee/NAV Update,0.0,-20937.5,0.0,0.0,3182500.0,1.95
20,2026-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2205000.0,1.48
20,2026-04-01,2,Distribution,0.0,-39812.5,227500.0,136500.0,2258958.33,1.5
20,2026-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2312916.67,1.51
20,2026-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2366875.0,1.52
20,2027-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2420833.33,1.53
20,2027-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2474791.67,1.54
20,2027-07-01,3,Distribution,0.0,-39812.5,227500.0,136500.0,2528750.0,1.56
20,2027-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2582708.33,1.57
20,2028-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2636666.67,1.58
20,2028-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2690625.0,1.59
20,2028-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2744583.33,1.6
20,2028-10-01,4,Distribution,0.0,-39812.5,227500.0,136500.0,2798541.67,1.62
20,2029-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2852500.0,1.63
20,2029-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2906458.33,1.64
20,2029-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,2960416.67,1.65
20,2029-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3014375.0,1.66
20,2030-01-01,1,Distribution,0.0,-39812.5,227500.0,136500.0,3068333.33,1.67
20,2030-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3122291.67,1.69
20,2030-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3176250.0,1.7
20,2030-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3230208.33,1.71
20,2031-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3284166.67,1.72
20,2031-04-01,2,Distribution,0.0,-39812.5,227500.0,136500.0,3338125.0,1.73
20,2031-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3392083.33,1.75
20,2031-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3446041.67,1.76
20,2032-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3500000.0,1.77
20,2032-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3553958.33,1.78
20,2032-07-01,3,Distribution,0.0,-39812.5,227500.0,136500.0,3607916.67,1.79
20,2032-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3661875.0,1.8
20,2033-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3715833.33,1.82
20,2033-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3769791.67,1.83
20,2033-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3823750.0,1.84
20,2033-10-01,4,Distribution,0.0,-39812.5,227500.0,136500.0,3877708.33,1.85
20,2034-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3931666.67,1.86
20,2034-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,3985625.0,1.88
20,2034-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4039583.33,1.89
20,2034-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4093541.67,1.9
20,2035-01-01,1,Distribution,0.0,-39812.5,227500.0,136500.0,4147500.0,1.91
20,2035-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4201458.33,1.92
20,2035-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4255416.67,1.94
20,2035-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4309375.0,1.95
20,2036-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4363333.33,1.96
20,2036-04-01,2,Distribution,0.0,-39812.5,227500.0,136500.0,4417291.67,1.97
20,2036-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4471250.0,1.98
20,2036-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4525208.33,1.99
20,2037-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4579166.67,2.01
20,2037-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4633125.0,2.02
20,2037-07-01,3,Distribution,0.0,-39812.5,227500.0,136500.0,4687083.33,2.03
20,2037-10-01,4,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4741041.67,2.04
20,2038-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4795000.0,2.05
20,2038-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4848958.33,2.07
20,2038-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,4902916.67,2.08
20,2038-10-01,4,Distribution,0.0,-39812.5,227500.0,136500.0,4956875.0,2.09
20,2039-01-01,1,Fee/NAV Update,0.0,-39812.5,0.0,0.0,5010833.33,2.1
20,2039-04-01,2,Fee/NAV Update,0.0,-39812.5,0.0,0.0,5064791.67,2.11
20,2039-07-01,3,Fee/NAV Update,0.0,-39812.5,0.0,0.0,5118750.0,2.13
21,2026-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,444230.77,1.27
21,2026-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,458509.62,1.28
21,2026-07-01,3,Distribution,0.0,-7425.0,82500.0,49500.0,472788.46,1.29
21,2026-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,487067.31,1.3
21,2027-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,501346.15,1.3
21,2027-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,515625.0,1.31
21,2027-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,529903.85,1.32
21,2027-10-01,4,Distribution,0.0,-7425.0,82500.0,49500.0,544182.69,1.33
21,2028-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,558461.54,1.34
21,2028-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,572740.38,1.35
21,2028-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,587019.23,1.36
21,2028-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,601298.08,1.36
21,2029-01-01,1,Distribution,0.0,-7425.0,82500.0,49500.0,615576.92,1.37
21,2029-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,629855.77,1.38
21,2029-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,644134.62,1.39
21,2029-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,658413.46,1.4
21,2030-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,672692.31,1.41
21,2030-04-01,2,Distribution,0.0,-7425.0,82500.0,49500.0,686971.15,1.42
21,2030-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,701250.0,1.42
21,2030-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,715528.85,1.43
21,2031-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,729807.69,1.44
21,2031-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,744086.54,1.45
21,2031-07-01,3,Distribution,0.0,-7425.0,82500.0,49500.0,758365.38,1.46
21,2031-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,772644.23,1.47
21,2032-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,786923.08,1.48
21,2032-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,801201.92,1.49
21,2032-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,815480.77,1.49
21,2032-10-01,4,Distribution,0.0,-7425.0,82500.0,49500.0,829759.62,1.5
21,2033-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,844038.46,1.51
21,2033-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,858317.31,1.52
21,2033-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,872596.15,1.53
21,2033-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,886875.0,1.54
21,2034-01-01,1,Distribution,0.0,-7425.0,82500.0,49500.0,901153.85,1.55
21,2034-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,915432.69,1.55
21,2034-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,929711.54,1.56
21,2034-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,943990.38,1.57
21,2035-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,958269.23,1.58
21,2035-04-01,2,Distribution,0.0,-7425.0,82500.0,49500.0,972548.08,1.59
21,2035-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,986826.92,1.6
21,2035-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1001105.77,1.61
21,2036-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1015384.62,1.62
21,2036-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1029663.46,1.62
21,2036-07-01,3,Distribution,0.0,-7425.0,82500.0,49500.0,1043942.31,1.63
21,2036-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1058221.15,1.64
21,2037-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1072500.0,1.65
21,2037-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1086778.85,1.66
21,2037-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1101057.69,1.67
21,2037-10-01,4,Distribution,0.0,-7425.0,82500.0,49500.0,1115336.54,1.68
21,2038-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1129615.38,1.68
21,2038-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1143894.23,1.69
21,2038-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1158173.08,1.7
21,2038-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1172451.92,1.71
21,2039-01-01,1,Distribution,0.0,-7425.0,82500.0,49500.0,1186730.77,1.72
21,2039-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1201009.62,1.73
21,2039-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1215288.46,1.74
21,2039-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1229567.31,1.75
21,2040-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1243846.15,1.75
21,2040-04-01,2,Distribution,0.0,-7425.0,82500.0,49500.0,1258125.0,1.76
21,2040-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1272403.85,1.77
21,2040-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1286682.69,1.78
21,2041-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1300961.54,1.79
21,2041-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1315240.38,1.8
21,2041-07-01,3,Distribution,0.0,-7425.0,82500.0,49500.0,1329519.23,1.81
21,2041-10-01,4,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1343798.08,1.81
21,2042-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1358076.92,1.82
21,2042-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1372355.77,1.83
21,2042-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1386634.62,1.84
21,2042-10-01,4,Distribution,0.0,-7425.0,82500.0,49500.0,1400913.46,1.85
21,2043-01-01,1,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1415192.31,1.86
21,2043-04-01,2,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1429471.15,1.87
21,2043-07-01,3,Fee/NAV Update,0.0,-7425.0,0.0,0.0,1443750.0,1.88
22,2026-01-01,1,Fee/NAV Update,0.0,-200375.0,0.0,0.0,14356538.46,1.63
22,2026-04-01,2,Fee/NAV Update,0.0,-200375.0,0.0,0.0,14628108.97,1.64
22,2026-07-01,3,Fee/NAV Update,0.0,-200375.0,0.0,0.0,14899679.49,1.65
22,2026-10-01,4,Fee/NAV Update,0.0,-200375.0,0.0,0.0,15171250.0,1.66
22,2027-01-01,1,Distribution,0.0,-200375.0,1145000.0,687000.0,15442820.51,1.67
22,2027-04-01,2,Fee/NAV Update,0.0,-200375.0,0.0,0.0,15714391.03,1.69
